imdb_id,title,year,title_year,plot,imdb_rating,tomatometer,metascore,avg_rating,f1_skepticism,f1_serenity,f1_fear,f1_disgust,f1_solidarity,f1_elation,f1_envy,f1_puzzlement,f1_recklessness,f1_loyalty,f1_trust,f1_sadness,f1_shame,f1_catharsis,f1_unease,f1_introspection,f1_excitement,f1_riskiness,f1_mischief,f1_enlightenment,f1_love,f1_tension,f1_sarcasm,f1_frustration,f1_longing,f1_awe,f1_defiance,f1_amusement,f1_vulnerability,f1_surprise,f1_compassion,f1_resentment,f1_triumph,f1_happiness,f1_acceptance,f1_bravery,f1_hope,f1_conflict,f1_exhilaration,f1_inspiration,f1_curiosity,f1_regret,f1_nostalgia,f1_irony,f1_despair,f1_resignation,f1_closeness,f1_adrenaline,f1_belonging,f1_anger,plot_feelings,f2_skepticism,f2_serenity,f2_fear,f2_disgust,f2_solidarity,f2_elation,f2_envy,f2_puzzlement,f2_recklessness,f2_loyalty,f2_trust,f2_sadness,f2_shame,f2_catharsis,f2_unease,f2_introspection,f2_excitement,f2_riskiness,f2_mischief,f2_enlightenment,f2_love,f2_tension,f2_sarcasm,f2_frustration,f2_longing,f2_awe,f2_defiance,f2_amusement,f2_vulnerability,f2_surprise,f2_compassion,f2_resentment,f2_triumph,f2_happiness,f2_acceptance,f2_bravery,f2_hope,f2_conflict,f2_exhilaration,f2_inspiration,f2_curiosity,f2_regret,f2_nostalgia,f2_irony,f2_despair,f2_resignation,f2_closeness,f2_adrenaline,f2_belonging,f2_anger,gpt_feelings,f3_skepticism,f3_serenity,f3_fear,f3_disgust,f3_solidarity,f3_elation,f3_envy,f3_puzzlement,f3_recklessness,f3_loyalty,f3_trust,f3_sadness,f3_shame,f3_catharsis,f3_unease,f3_introspection,f3_excitement,f3_riskiness,f3_mischief,f3_enlightenment,f3_love,f3_tension,f3_sarcasm,f3_frustration,f3_longing,f3_awe,f3_defiance,f3_amusement,f3_vulnerability,f3_surprise,f3_compassion,f3_resentment,f3_triumph,f3_happiness,f3_acceptance,f3_bravery,f3_hope,f3_conflict,f3_exhilaration,f3_inspiration,f3_curiosity,f3_regret,f3_nostalgia,f3_irony,f3_despair,f3_resignation,f3_closeness,f3_adrenaline,f3_belonging,f3_anger,entropy,era,taste_gap,diversity_group
tt0112864,Die Hard With a Vengeance,1995,Die Hard: With a Vengeance (1995),"John McClane is now almost a full-blown alcoholic and is suspended from the NYPD. But when a bomb goes off in the Bonwit Teller Department Store the police go insane trying to figure out what's going on. Soon, a man named Simon calls and asks for McClane. Simon tells Inspector Walter Cobb that McClane is going to play a game called ""Simon Says"". He says that McClane is going to do the tasks he assigns him. If not, he'll set off another bomb. With the help of a Harlem electrician, John McClane must race all over New York trying to figure out the frustrating puzzles that the crafty terrorist gives him. But when a bomb goes off in a subway station right by the Federal Reserve (the biggest gold storage in the world) things start to get heated.",76,60.0,58.0,67.5,-0.4961168337934314,-0.28418224222634575,-0.5599853201751268,-0.6155933970345747,0.6936960390453482,-0.7101534173158157,-0.6007039475946382,3.9064775683364874,-0.6421158059160436,-0.7500779096793687,-0.37225717603001496,-0.6570691354332385,-0.00045989796897921275,-0.006101098168077684,-0.8959237460972309,-0.6735727257631682,1.219347347022591,0.8071058246499963,-0.24677964032840852,-0.5167368187950199,-0.8166640928909862,0.4958555669781964,-0.26120428455885425,0.32719776007698836,-0.20911795476743636,-1.09863275416,0.117823899553872,-0.02001084159729829,-0.23278114239697567,-0.6159399500495515,-0.9116992919620315,-1.1296230113281365,-0.037533374587944576,-0.5419148075179245,-0.3161064365536385,-0.2751386389227769,-0.2881766198428715,-0.6242234620854696,0.4587546411114968,-0.48694495120870945,-0.8048796671402224,0.9869537688826187,-0.5221409353722021,-0.6593241893031629,-0.5703595196111627,-0.3272808627609677,0.07751956824352305,3.507976674885968,0.7323806973560175,0.62243294393407,"anger, frustration, tension",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"tension,bravery,excitement",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.543251186365056,Era 3 (1976-2000) Blockbuster,-70.2,Medium (Q2)
tt0066999,Dirty Harry,1971,Dirty Harry (1971),"In 1971, San Francisco faces the terror of a maniac known as the ""Scorpio Killer"" (Andrew Robinson), who snipes at innocent victims and demands ransom through notes left at the scene of the crime. Inspector ""Dirty"" Harry Callahan (Clint Eastwood) is assigned to the case along with his newest partner Inspector Chico Gonzalez (Reni Santoni) to track down Scorpio and stop him. Using humiliation and cat-and-mouse type of games against Callahan, Scorpio is put to the test with the cop with a dirty attitude.",77,89.0,87.0,82.5,-0.35475045047331955,-0.28418224222634575,0.6926782705250644,1.27961383925218,-0.8902969544955442,-0.46132020266093116,0.29394129912967093,-0.3906241837784758,1.0563817341351467,-0.2576221296038954,0.5042571995668506,-0.30722672779126636,-0.6038347189053013,0.3857679568779465,-0.1513190825979315,-0.19697834798851524,2.652262157915347,0.7440148114367152,-0.35123458825352816,-0.5167368187950199,-0.335462997623826,0.639190373947408,0.43893706569395563,0.9824776012304983,-0.025153786020626755,-0.053091266514559185,0.4386824634743016,-0.3421569824377154,0.46675867418590256,-0.14658317891766712,-0.4821699777025444,0.8460766903114434,0.7382212729435585,-0.13108615210021168,-0.2810088202227441,-0.18109062227191813,-0.6725139406477468,0.19693017591368706,-0.3023597219465403,0.36506043101687347,-0.1981127960231982,-1.0821201081168348,-0.5110622511494085,0.6249418356247085,-0.2487340663208008,0.30414494640067485,-0.2738421571470661,-0.2628692035178379,-0.6640188319199479,1.1689465196989253,"tension, fear, belonging",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"frustration,conflict,tension",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.6671014381160605,Era 2 (1951-1975) Transition,-68.3,High (Q3)
tt0095031,Dirty Rotten Scoundrels,1988,Dirty Rotten Scoundrels (1988),"Wealthy native Brit Lawrence Jamieson, living in Beaumont-sur-Mer on the French Riviera, earns most of his money through big cons on wealthy unsuspecting women. With the help of his associates, corrupt Police Inspector Andre, who provides him most of his intel, and his butler Arthur, he pulls scams such as pretending to be a foreign deposed Prince who needs money to finance a secret war to liberate his people. Beaumont-sur-Mer, and thus his world, is invaded by brash American Freddy Benson, another con man whose targets are also wealthy unsuspecting women. Lawrence believes Freddy is the Jackal, a con man whose true identity is unknown, but who is known to be working his way through Europe. While Lawrence works on thousands of dollars per scam, Freddy works only on tens or if he is lucky hundreds of dollars. Lawrence's efforts to get Freddy out of his territory are unsuccessful, so when Freddy figures out that Lawrence is a con man like he is, he decides to blackmail Lawrence to work under him to learn the art of the sophisticated and thus earn more lucrative con. Eventually, Lawrence and Freddy have a difference in how to operate their joint cons, so they issue each other an ultimatum: the person who is able to con a mark out of fifty thousand dollars first will get the French Riviera as their territory, with the other having to leave forever. Who they choose is naive and slightly bumbling American ""soap Queen"" Janet Colgate, who has just arrived in the area. The nature of how each tries to get the fifty thousand dollars from Janet changes over time, each needing to play off the other's con. But their focus may change with more information learned about the situation, as well as some external factors they did not anticipate.",74,89.0,68.0,76.25,-0.3020363249331388,-0.28418224222634575,-0.5970547260246127,-0.02732417948364593,1.549099150946595,-0.8575209015597042,0.12090472880793134,-0.32231954359111925,4.231833685270917,-0.2840596543616917,-0.6589933688789725,-0.8193454456231944,-1.0923917753707024,-0.36108843929428186,-0.6773500152095219,-0.10373161192995042,-0.4713012207540529,-0.6145194496118483,2.4823770284686293,0.2193196881664458,-0.8527100542323663,-0.5299295297474146,-0.3580919347055385,-0.9269386866581598,-0.37576788612844253,0.830268725233481,-0.1922446526305087,3.2227619319886327,0.7276100005936945,1.5807080672457374,-0.2660713794088422,-1.222330170394391,-0.4689439691415348,1.3357937456325342,-0.42521404357819625,-0.5725236424944521,-0.22623945898959677,-0.24047195187489362,0.26946882114589454,0.5913691029663979,-0.2848894259998357,-0.39255587918878204,-0.4671688819651635,-0.35500898142301124,-0.2660005524260065,-0.3272808627609677,-0.3067143859852522,-0.2628692035178379,-0.6640188319199479,-0.39045616911079367,"mischief, bravery, conflict",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"amusement,irony,mischief",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.17101869387149,Era 3 (1976-2000) Blockbuster,-67.2,Low (Q1)
tt0095037,"Distant Voices, Still Lives",1988,"Distant Voices, Still Lives (1988)","The second film in Terence Davies's autobiographical series ('Trilogy', 'The Long Day Closes') is an impressionistic view of a working-class family in 1940s and 1950s Liverpool, based on Davies's own family. The first part, 'Distant Voices', opens with grown siblings Eileen (Angela Walsh), Maisie (Lorraine Ashbourne) and Tony (Dean Williams), and their mother (Freda Dowie) arranged in mourning clothes before the photograph of their smiling father (Pete Postlethwaite). Soon after, the family poses in a similar tableau, but for a happier occasion - Eileen's wedding. While relatives sing at her reception, Eileen hysterically grieves for her dad, and recalls happy times of her youth. Tony and Maisie's memories, however, are more troubled. Davies intermingles and contrasts scenes like the family peacefully lighting candles in church with the brutal man beating his wife and terrorizing his young children. In 'Still Lives', set (and filmed) two years later, the siblings are settled in life, but not all happily. For Eileen, relief from her drab existence comes only when singing at the pub. With his skillfully composed frames and evocative use of music in place of dialogue, Davies creates a lovely, affecting photo album of a troubled family wrestling with the complexity of love.",74,80.0,86.0,78.5,-0.6241781744204437,-0.28418224222634575,-0.46593584662586,-0.705452367569265,0.14754679323139375,0.0728025500075173,-1.3991732569583455,-0.7397367518448694,-0.6421158059160436,-0.8656849181082021,-0.5479190908672801,0.6093915232104097,0.09466445175304755,1.722532798278764,-1.3250746321254112,-0.6735727257631682,-0.9825988015395276,-0.7890974448655191,-0.5964765988524274,-0.5167368187950199,-0.16645024683966406,-0.7696819356695669,-0.522273936553127,0.20228600676522523,-0.37576788612844253,-1.190089287350604,-0.3344618257490181,-0.5127688615741886,-0.8664818187854606,-1.345483645436775,0.8083171828220107,0.16827716393301648,0.11346035811967341,-0.19568678698227207,-0.9917344336034947,-0.8736259470973736,-0.945509709857374,-0.7019993808221212,1.5799095027187167,-0.33857742271494196,-1.279205043183439,-0.8328249274416576,4.271688986496419,-0.22937422861399814,0.6836557552552491,-0.3272808627609677,0.1668021417294246,-0.2628692035178379,-0.6640188319199479,-0.7590828808175863,"love, nostalgia, sadness",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"sadness,nostalgia,regret",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.467392709696067,Era 3 (1976-2000) Blockbuster,-65.4,Low (Q1)
tt1136608,District 9,2009,District 9 (2009),"In 1982, a massive star ship bearing a bedraggled alien population, nicknamed ""The Prawns,"" appeared over Johannesburg, South Africa. Twenty-eight years later, the initial welcome by the human population has faded. The refugee camp where the aliens were located has deteriorated into a militarized ghetto called District 9, where they are confined and exploited in squalor. In 2010, the munitions corporation, Multi-National United, is contracted to forcibly evict the population with operative Wikus van der Merwe in charge. In this operation, Wikus is exposed to a strange alien chemical and must rely on the help of his only two new 'Prawn' friends.",79,90.0,81.0,82.25,0.1380527029658634,-0.08736394008241224,-0.21668429654970758,1.2013950222564644,0.13329923608689703,-0.07523981770117284,0.0963267273837371,-0.2244331726412488,-0.14070628473623906,-0.5665102724465789,0.5763796596634138,-0.4203946153359151,0.24912314320210063,0.00637453157699366,0.02983561822889482,0.08852148320331076,0.6655327352419829,-0.37602246343628365,-0.34006940270437036,-0.3652926337361519,-0.3659698726047296,0.18215809087445112,0.2884599647959325,0.5033163585637318,-0.1385712773443582,-0.5768815776152878,-0.1442633977694586,-0.5469209239963967,-0.21051044381367492,0.5304602147696452,1.7466050860682685,1.218016541904884,-0.5462567407008488,-0.5428484632802866,0.05732375153263114,-0.300569557158508,0.6172370397677498,0.06928961890423535,-0.20781626310290288,-0.19203484824291708,0.09148921017881471,0.965385748233587,-0.4594560002405742,0.3646009818322904,-0.11830320647788732,-0.1719461062210847,-0.10371978386629069,0.4527481945805647,-0.3026502262994435,-0.15342016338000852,"tension, vulnerability, irony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"conflict,skepticism,enlightenment",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.886689884309952,Era 4 (2001-2024) Modern,-70.9,Very High (Q4)
tt0082269,Diva,1981,Diva (1981),"A young opera-loving mailman, Jules, becomes inadvertently entangled in murder, when a young woman fleeing two mob hit men drops an incriminating cassette into his mailbag. Jules has just recently recorded opera star Cynthia Hawkins' latest concert, something of a coup as Hawkins refuses to make recordings of any kind. Soon Jules finds himself the target of the hit men, who want the voice recording, and also of another couple of ominous and mysterious agents.",71,96.0,84.0,83.5,-0.6241781744204437,-0.28418224222634575,-0.4708704262926827,-0.705452367569265,0.1283662003814742,1.0504501436002078,-0.14558859797476872,1.4281397927035115,-0.6421158059160436,-0.8656849181082021,0.10419438806961816,-0.8193454456231944,-0.29521912563000324,-0.36108843929428186,-0.5775214870315558,0.31292641073280747,2.7055243997038283,1.6287139680388913,0.6725849316145772,-0.5167368187950199,-0.3918493666174815,0.7624132666764063,-0.522273936553127,0.967244654803859,0.712832401196532,0.9678558392490365,-0.3344618257490181,-0.3373194112806802,-0.8664818187854606,-0.033029113266644476,-1.0718627848654296,0.5185169680275127,-0.9057471794247819,0.8556004882707375,-0.9917344336034947,-0.09173122552024636,-1.5748711739384365,-0.8062152671553732,-0.7133616109158706,-0.2255069767866551,4.573357993699413,-0.7334093163016123,0.6576969789666514,0.19616266509466176,-0.6458630632669358,-0.3272808627609677,0.9055434778392779,-0.2628692035178379,-0.6640188319199479,0.07330001435128808,"mischief, tension, surprise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"puzzlement,love,excitement",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.445829906955697,Era 3 (1976-2000) Blockbuster,-62.6,Low (Q1)
tt0060315,Django,1966,Django (1966),"Squelching across a God-forsaken ghost town near the US/Mexican border, always dragging a heavy coffin, blue-eyed Django, a drifting, mud-spattered, former Union soldier, saves runaway María from certain death. But, the wooden container with the mysterious content has already caught the attention of the racist ex-Confederate officer, Major Jackson, and his gang of white supremacists, and before long, things get nasty. Now, the guns have the final say, and as if that weren't enough, Jackson's sworn enemy, General Hugo Rodríguez, and his feared revolutionaries, enter the picture, wanting to have a piece of the action. Can Django, the taciturn stranger with the lighting-fast right hand, take on two armies of murderous henchmen, and live to tell the tale?",72,94.0,75.0,78.25,-0.1348872560002798,-0.28418224222634575,-0.6261235365830313,-0.3621233191153167,-0.862147884632251,-0.8534701317543899,1.1496695999611506,-0.10573514815411084,-0.6421158059160436,0.017727078845225203,1.557252708292209,-0.8193454456231944,0.5507546782858662,-0.36108843929428186,-1.3250746321254112,0.19194065719147985,-0.46486980895795205,-0.5239365296675519,0.2942609245403142,-0.5167368187950199,-1.0398718171455539,-0.5591069486154245,-0.522273936553127,-1.035599929987634,-0.05740366484570622,0.03610283676381403,0.5295746005028263,0.12170751653736213,0.7476615426562969,-0.08016476206361796,-0.4599173975235927,0.24598163732189843,1.0845920312684674,-0.21591387467886408,0.7292049418401534,-0.18762397965226132,-0.5506744499899127,0.20853761451892153,-0.7133616109158706,3.223293234208931,0.23102902591985056,0.00617835147163958,-0.7354061140987744,0.03611800478803204,1.085019934385081,-0.3272808627609677,-0.4358552552900113,-0.2628692035178379,1.1144145788548814,0.6000832164067706,"bravery, belonging, vulnerability",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"defiance,conflict,bravery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.556178717464143,Era 2 (1951-1975) Transition,-64.5,Medium (Q2)
tt1853728,Django Unchained,2012,Django Unchained (2012),"In 1858, a bounty-hunter named King Schultz seeks out a slave named Django and buys him because he needs him to find some men he is looking for. After finding them, Django wants to find his wife, Broomhilda, who along with him were sold separately by his former owner for trying to escape. Schultz offers to help him if he chooses to stay with him and be his partner. Eventually they learn that she was sold to a plantation in Mississippi. Knowing they can't just go in and say they want her, they come up with a plan so that the owner will welcome them into his home and they can find a way.",85,87.0,81.0,84.5,-0.1394600751080173,-0.14024732957028666,-0.41518344966386267,0.3149087518129102,0.15310377150911553,-0.7084584660727047,-0.32041820670948834,-0.26867945854398445,-0.5402588923861574,0.2647246331736518,-0.25634913455796876,-0.6913822438674359,0.24821527245079197,1.4304362892045763,-0.7294773872458177,-0.4592165646835492,-0.3628562232882783,-0.1761709390953609,-0.28395538149411453,-0.33214948288599755,-0.40623304391345716,-0.14935060007084272,-0.02819350421460763,-0.5573902192375294,-0.1392262315202024,-0.45212363063398886,-0.15613655045044414,0.20082225589668884,-0.5333447623753635,0.023394165650275318,-0.46563652147719703,-0.35569988447501844,0.18966276322894704,-0.22374007286513634,-0.06827084494974026,-0.23179025312203272,-0.4926047166250121,-0.49819404310079823,-0.5901251138611054,-0.47897194168453555,-0.13217991299597628,0.39231626265318104,-0.4999673721034008,0.025417659939983777,-0.38389401926893524,0.051377955688992255,-0.22534757946794104,-0.18357573564040108,0.0700697466288588,-0.4532815695988027,"bravery, trust, loyalty",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"defiance,triumph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.816051096367006,Era 4 (2001-2024) Modern,-76.9,Very High (Q4)
tt0097216,Do the Right Thing,1989,Do the Right Thing (1989),"This film looks at life in the Bedford-Stuyvesant district of Brooklyn on a hot summer Sunday. As he does everyday, Sal Fragione opens the pizza parlor he's owned for 25 years. The neighborhood has changed considerably in the time he's been there and is now composed primarily of African-Americans and Hispanics. His son Pino hates it there and would like nothing better than to relocate the eatery to their own neighborhood. For Sal however, the restaurant represents something that is part of his life and sees it as a part of the community. What begins as a simple complaint by one of his customers, Buggin Out - who wonders why he has only pictures of famous Italian-Americans on the wall when most of his customers are black - eventually disintegrates into violence as frustration seemingly brings out the worst in everyone.",80,92.0,93.0,86.25,0.389166796736513,0.4817661416131715,-0.24992738397251438,0.13488056144020727,0.25843984649323937,1.2148289253811395,-0.16083031829096445,-0.501000786091791,-0.40981684447345595,-0.2835430800927996,-0.10944204998715433,-0.002199262487283503,-0.21259392218057357,-0.10572455479337839,-0.6459033454278419,0.630077975481115,-0.8120149084287402,-0.43963134918949254,-0.34491838984337647,0.325217741599912,0.35170749063769063,1.9387962763474182,-0.24056910027433476,1.4630864130490948,-0.2558865019383907,-1.0381736777356236,-0.049774857293513164,-0.2281519346390427,-0.7145287118884653,-0.4279471482416357,0.6563665952940063,1.7376741492112349,-0.5310118995092619,-0.7905431798923493,1.1143529421661165,-0.3139393288354689,-0.6878404101335663,2.408187216081922,-0.43230351396848293,-0.05129647682582571,-0.8242571012418551,-0.9039874112401455,-0.35186973012786427,-0.4621220208140037,-0.3742917145485169,-0.3272808627609677,-0.32506476962468983,-0.2628692035178379,-0.6640188319199479,1.2102000094539005,"anger, frustration, belonging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"defiance,frustration,anger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.532995112416339,Era 3 (1976-2000) Blockbuster,-70.7,Medium (Q2)
tt0072890,Dog Day Afternoon,1975,Dog Day Afternoon (1975),"Based upon a real-life incident which occurred in August 1972 in which a Chase Manhattan Bank branch in Gravesend, Brooklyn, New York, was held siege by Sonny, a Vietnam veteran turned bank robber determined to steal enough money ($2500) for his ""wife"" (Leon, a man; the two, were, according to an onscreen TV news report, married in a church by a priest who was defrocked shortly after, although Leon says to the police that Sal is ""married and has children"") to undergo a sex change operation. (The real life character upon whom Leon is based did, in fact, get the operation.) On a hot summer afternoon, Sonny and two cohort, Stevie and Sal, go to rob the (fictional) First Savings Bank of Brooklyn. Stevie soon gets nervous and flees. Although the bank manager and female tellers agree not to interfere with the robbery, Sonny finds there is not much to steal, as most of the cash has been picked up for the day. Sonny then gets an unexpected phone call from Captain Moretti of the NYPD, who tells him the place is surrounded by the city's entire police force. Having few options under the circumstances, Sonny nervously bargains with Moretti, demanding safe escort to the airport and a plane out of the country in return for the bank employees' safety.",80,96.0,86.0,85.5,0.404303031293292,-0.28418224222634575,-0.2670288772720106,-0.39616441856905177,-0.357777272206509,0.28921578018219635,0.2180743867630864,-0.16859645203227516,0.839859414846834,0.06277354434182232,-0.3640014996765042,-0.2608023875570366,-0.6778544876870839,0.04619159476221398,2.2199791552980725,-0.41367353308566035,0.8829855582806372,0.564500233086696,-0.3290030021735488,-0.5167368187950199,0.7527455574041084,1.6830598586832854,0.30142671576407815,0.3724694299214317,0.006629950902611436,0.5937017934136969,-0.010142202343233406,0.15006033649115585,0.8299690656336882,0.2872061986452847,3.5220613803004612,0.05267101247400275,-0.3080815548475133,0.9583467085538241,0.5585735075872502,-0.18697619943251945,0.27042379264997124,0.15715418189851338,0.6314178005056634,1.4005380783837762,0.534787171998779,0.610209851282993,-0.613065625872825,1.1259146556092405,-0.03948197093617658,0.3613846594934614,0.03534430993883925,-0.2628692035178379,-0.12998502401601605,0.6310122725717311,"tension, fear, recklessness",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"defiance,frustration,tension",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8433830841793855,Era 2 (1951-1975) Transition,-71.4,Very High (Q4)
tt0280609,Dog Soldiers,2002,Dog Soldiers (2002),"A British Squad is sent on a training mission in the Highlands of Scotland against Special Operations squad. Ignoring the childish ""campfire"" stories heard about the area, they continue with their mission and come across the bloody remains of the Special Ops Squad, and a fierce howling is pitching the night sky... With two mortally wounded men, they make an escape, running into a zoologist by the name of Megan - who knows exactly what hunts them. What began as what they thought was a training mission turns into a battle for their lives against the most unlikely enemies they would have expected - werewolves.",68,82.0,72.0,75.0,0.6387643107556725,0.015837889252515152,1.8338595390638976,0.0034998257572567823,-0.13768649412656664,-0.6745464447350535,0.4701321422785743,-0.4124436982813217,-0.6421158059160436,-0.4856456811456148,-0.31441068104777,-0.4992712469782394,0.36077107418233156,-0.12769575259114602,0.36784202450994535,-0.6735727257631682,0.3092022722825557,-0.24155737139782968,-0.21328594843994317,-0.5167368187950199,-0.6485335773816951,1.3949008430231944,-0.13607307327529766,0.03803514094505907,0.007716287973643976,-0.9583166226895367,-0.3344618257490181,0.7568022150211636,-0.033206510678358586,1.5506444544886249,-0.3347467596952707,-0.8649538141540518,-0.3349247991534786,-0.4769223064683242,-0.2513952834018077,0.031391785176117765,0.5047802448586761,-0.6534865715035617,-0.4564854105305763,-0.16218021882026157,-0.4475956272166326,0.5551661117843656,-0.5951912051536952,-0.616272073674965,-0.397657443997968,-0.12996024422006003,-0.1320806962719891,0.3982530762285248,-0.6640188319199479,0.475258077330046,"surprise, tension, belonging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"bravery,tension,fear",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.465761018618626,Era 4 (2001-2024) Modern,-60.8,Low (Q1)
tt4160708,Don’t Breathe,2016,Don't Breathe (2016),"Rocky, a young woman wanting to start a better life for her and her sister, agrees to take part in the robbery of a house owned by a wealthy blind man with her boyfriend Money and their friend Alex. But when the blind man turns out to be a more ruthless adversary than he seems, the group must find a way to escape his home before they become his latest victims.",71,88.0,71.0,75.25,0.06429312245968409,-0.28418224222634575,1.5854799749858783,0.5022759667905747,-1.0916374746572373,-0.8163165613149433,-0.06091683593154237,-0.5910549812390737,1.2386320248692095,-0.5549271725163905,0.060163389924441965,-0.5285405610295542,-0.7242420024730674,0.5931362858435503,0.5975593340771649,-0.4705983775729114,4.192686645099275,0.26802639718536636,0.10852639526901203,-0.5167368187950199,-0.9065397549381712,3.454946364309347,-0.463793188146933,0.06937726201216807,-0.11445564726161726,-1.2295726801659002,-0.3344618257490181,-0.7164048727445655,0.6476703193348803,1.1987937483143087,1.7624461603740897,-0.9035507154467461,-0.4389862274656955,-0.6278217894085059,-0.689047101725862,-0.3641834895973077,0.058405384137001325,-0.4893598127414692,-0.3632826827961419,0.112310535477254,-0.4646141795903895,0.6725640098260448,-0.7354061140987744,-0.4375609744123495,-0.3752530244568842,-0.05836614613439228,-0.3438566645968672,0.7507541701772676,0.37864671806779726,-0.42226245147782016,"mischief, bravery, unease",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"unease,tension,fear",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.295676545221039,Era 4 (2001-2024) Modern,-63.9,Low (Q1)
